phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,R1234ze(Z)[0.50]&CycloHexane[0.50],mixture,R1234ze(Z),CycloHexane,0.5,488.435,4241065.401114702,0.10018500732884664,10.633366495104356,1.1232684749464177,1.0
INIT,2,EthylBenzene[0.49]&DimethylCarbonate[0.51],mixture,EthylBenzene,DimethylCarbonate,0.49,586.4588,5272514.221041542,0.11633934728080117,2.034139843454924,0.08598110132976744,2.0
INIT,3,Cyclopentane[0.47]&MD4M[0.53],mixture,Cyclopentane,MD4M,0.47000000000000003,586.7044000000001,1252226.7209527644,-0.05,-1.0,-1.0,3.0
INIT,4,MDM[0.50]&MD2M[0.50],mixture,MDM,MD2M,0.5,582.38045,1303060.1403726926,0.04560518728177656,0.33298006762892574,0.07090409360739375,4.0
OPT,1,DimethylCarbonate[0.50]&EthylBenzene[0.50],mixture,DimethylCarbonate,EthylBenzene,0.5,587.06,5251655.207910245,0.12385819985896176,2.526443049908179,0.08242787314626893,5.1
OPT,2,DimethylCarbonate[0.21]&CycloHexane[0.79],mixture,DimethylCarbonate,CycloHexane,0.21,542.0701716840131,4214190.237098014,0.11968998327032565,4.708223289966408,0.28013727483192236,6.1
OPT,3,DimethylCarbonate[0.50]&CycloHexane[0.50],mixture,DimethylCarbonate,CycloHexane,0.5,535.8730556796875,4305561.62364996,0.12687231019551504,4.9442408549948125,0.22004881594694256,7.1
OPT,4,DimethylCarbonate[0.07]&1-Butene[0.93],mixture,DimethylCarbonate,1-Butene,0.07,428.9297,3964507.4129262604,0.10953758790708419,25.002373735982147,2.895101215904574,8.1
OPT,5,CycloHexane[0.41]&1-Butene[0.59],mixture,CycloHexane,1-Butene,0.41000000000000003,490.00486881194934,5025976.592178878,0.09105509542948093,12.482387035782175,1.8425097544158893,9.1
OPT,6,R1234ze(Z)[0.50]&1-Butene[0.50],mixture,R1234ze(Z),1-Butene,0.5,421.28,4194188.494583026,0.09330085656261881,22.773753644611734,3.8496523521396018,10.1
OPT,7,1-Butene[0.50]&CycloHexane[0.50],mixture,1-Butene,CycloHexane,0.5,502.2420334140625,5010109.404522124,0.07653973308249527,9.503466394194303,1.9335982545087853,11.1
OPT,8,R1234ze(Z)[0.18]&DimethylCarbonate[0.82],mixture,R1234ze(Z),DimethylCarbonate,0.18,532.9286,4694218.784278074,0.09420408857229658,5.469285616172138,0.5100216181050462,12.1
OPT,9,R1234ze(Z)[0.19]&DimethylCarbonate[0.81],mixture,R1234ze(Z),DimethylCarbonate,0.19,531.5913,4681822.1555660525,0.09702094224863224,6.086306034093646,0.5238375162138618,13.1
OPT,10,R1234ze(Z)[0.05]&Dichloroethane[0.95],mixture,R1234ze(Z),Dichloroethane,0.05,554.6835,5163937.085184455,0.1284827779885491,5.157660153974529,0.22025182095610896,14.5
OPT,11,Dichloroethane[0.45]&R1234ze(Z)[0.55],mixture,Dichloroethane,R1234ze(Z),0.45,485.5185,4397377.200797479,0.10507374519277547,10.97723024192893,1.0844597531004323,15.5
OPT,12,Dichloroethane[0.17]&R1234ze(Z)[0.83],mixture,Dichloroethane,R1234ze(Z),0.17,446.78610000000003,3875653.5950172707,0.11623290897849584,20.739043531075044,1.633520817004652,16.5
OPT,13,Dichloroethane[0.47]&R1234ze(Z)[0.53],mixture,Dichloroethane,R1234ze(Z),0.47000000000000003,488.2851,4432268.70818733,0.10582988358684346,10.941451504305498,1.0502438593379795,17.5
OPT,14,Dichloroethane[0.14]&DimethylCarbonate[0.86],mixture,Dichloroethane,DimethylCarbonate,0.14,557.644,4979282.208212027,0.12285152804534637,3.3915940885361153,0.14893445421004264,18.5
OPT,15,1-Butene[0.43]&R1234ze(Z)[0.57],mixture,1-Butene,R1234ze(Z),0.43,421.55859999999996,4151906.0525424723,0.0995268007747382,26.10367130495796,3.555922276296606,19.5
