phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,R1234ze(Z)[0.50]&CycloHexane[0.50],mixture,R1234ze(Z),CycloHexane,0.5,488.435,4241065.401114702,0.10018500732884664,10.633366495104356,1.1232684749464177
INIT,2,EthylBenzene[0.49]&DimethylCarbonate[0.51],mixture,EthylBenzene,DimethylCarbonate,0.49,586.4588,5272514.221041542,0.11633934728080117,2.034139843454924,0.08598110132976744
INIT,3,Cyclopentane[0.47]&MD4M[0.53],mixture,Cyclopentane,MD4M,0.47000000000000003,586.7044000000001,1252226.7209527644,-0.05,-1.0,-1.0
INIT,4,MDM[0.50]&MD2M[0.50],mixture,MDM,MD2M,0.5,582.38045,1303060.1403726926,0.04560518728177656,0.33298006762892574,0.07090409360739375
INIT,5,Methanol[0.49]&R365MFC[0.51],mixture,Methanol,R365MFC,0.49,486.1575787886385,4634427.666909691,-0.05,-1.0,-1.0
OPT,1,DimethylCarbonate[0.50]&EthylBenzene[0.50],mixture,DimethylCarbonate,EthylBenzene,0.5,587.06,5251655.207910245,0.12385819985896176,2.526443049908179,0.08242787314626893
OPT,2,DimethylCarbonate[0.30]&CycloHexane[0.70],mixture,DimethylCarbonate,CycloHexane,0.3,538.5676115437693,4229413.141990862,0.125081483795234,5.004479445488484,0.2491835257206961
OPT,3,DimethylCarbonate[0.50]&CycloHexane[0.50],mixture,DimethylCarbonate,CycloHexane,0.5,535.8730556796875,4305561.62364996,0.12598821297854082,4.821076907306423,0.22053169253730712
OPT,4,CycloHexane[0.09]&HeavyWater[0.91],mixture,CycloHexane,HeavyWater,0.09,635.7247699999999,23162952.20049913,-0.05,-1.0,-1.0
OPT,5,DimethylCarbonate[0.08]&D5[0.92],mixture,DimethylCarbonate,D5,0.08,613.396,1150180.374360478,-0.05,-1.0,-1.0
OPT,6,EthylBenzene[0.38]&DimethylCarbonate[0.62],mixture,EthylBenzene,DimethylCarbonate,0.38,579.8456,5447494.533917115,0.13257605000616765,3.132107532098194,0.0828011546477321
OPT,7,DimethylCarbonate[0.44]&EthylBenzene[0.56],mixture,DimethylCarbonate,EthylBenzene,0.44,590.6672000000001,5111704.018014316,0.08270211785518629,1.2843088694909643,0.15826590314894778
OPT,8,CycloHexane[0.36]&R1234ze(Z)[0.64],mixture,CycloHexane,R1234ze(Z),0.36,470.18879999999996,4143541.102818027,0.04680216156578342,14.201376714858156,6.119030497417475
OPT,9,R1234ze(Z)[0.43]&CycloHexane[0.57],mixture,R1234ze(Z),CycloHexane,0.43,497.55809999999997,4264018.1070631165,0.09089398448812054,8.838428842356773,1.171728471770136
OPT,10,EthylBenzene[0.34]&DimethylCarbonate[0.66],mixture,EthylBenzene,DimethylCarbonate,0.34,577.4408000000001,5482906.112676096,0.13246099657917085,2.906453057563162,0.07780552665087317
OPT,11,EthylBenzene[0.31]&DimethylCarbonate[0.69],mixture,EthylBenzene,DimethylCarbonate,0.31,575.6372,5498137.60013086,0.131153364751861,2.984284281499,0.086128952723621
OPT,12,EthylBenzene[0.21]&MD2M[0.79],mixture,EthylBenzene,MD2M,0.21,603.1212,1334666.2080173688,0.09228837828689791,0.25869071358736834,0.003015399235205571
OPT,13,EthylBenzene[0.45]&DimethylCarbonate[0.55],mixture,EthylBenzene,DimethylCarbonate,0.45,584.0540000000001,5348183.632174234,0.11962851278308563,2.6923596386811157,0.1094195354293254
OPT,14,EthylBenzene[0.28]&MD2M[0.72],mixture,EthylBenzene,MD2M,0.28,604.3616,1413441.1225889355,0.09211871177542647,0.3127479558022307,0.0042946218864338016
OPT,15,EthylBenzene[0.25]&MD2M[0.75],mixture,EthylBenzene,MD2M,0.25,603.8299999999999,1378556.2101531867,0.029879135894397543,0.2885093863282885,0.12087861762324825
OPT,16,EthylBenzene[0.28]&MDM[0.72],mixture,EthylBenzene,MDM,0.28,579.8534480000001,1748010.8494081388,0.0924590181938849,0.43264026045017284,0.0161724834923299
OPT,17,DimethylCarbonate[0.11]&EthylBenzene[0.89],mixture,DimethylCarbonate,EthylBenzene,0.11,610.5068,4035876.312386514,0.11365649405143335,1.4988031308967438,0.05122067199753055
OPT,18,CycloHexane[0.07]&DiethylEther[0.93],mixture,CycloHexane,DiethylEther,0.07,472.783,3716577.7487549125,0.11033303944638212,9.814022591323337,0.8453175958782289
OPT,19,DimethylCarbonate[0.17]&DiethylEther[0.83],mixture,DimethylCarbonate,DiethylEther,0.17,482.051,3852974.3705429817,0.11701834197763397,10.7473255416088,0.6906621464055003
OPT,20,DimethylCarbonate[0.25]&DiethylEther[0.75],mixture,DimethylCarbonate,DiethylEther,0.25,489.275,3951285.5871651755,0.05689725402896638,10.913283054180166,3.794365330953561
