phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,R245ca[0.49]&MethylPalmitate[0.51],mixture,R245ca,MethylPalmitate,0.49,604.3593,2065264.451919195,-0.05,-1.0,-1.0
INIT,2,DimethylCarbonate[0.49]&MethylLinolenate[0.51],mixture,DimethylCarbonate,MethylLinolenate,0.49,680.4200000000001,2780360.9080700013,-0.05,-1.0,-1.0
INIT,3,R114[0.50]&MD2M[0.50],mixture,R114,MD2M,0.5,509.115,1559774.0375087606,-0.05,-1.0,-1.0
INIT,4,R245ca[0.50]&MD2M[0.50],mixture,R245ca,MD2M,0.5,523.485,2159163.711770863,-0.05,-1.0,-1.0
INIT,5,DimethylCarbonate[0.28]&MethylLinolenate[0.72],mixture,DimethylCarbonate,MethylLinolenate,0.28,731.24,2116677.029538197,-0.05,-1.0,-1.0
OPT,6,R40[0.50]&MethylPalmitate[0.50],mixture,R40,MethylPalmitate,0.5,585.65,2087561.7927788936,-0.05,-1.0,-1.0
OPT,7,m-Xylene[0.45]&n-Nonane[0.55],mixture,m-Xylene,n-Nonane,0.45,598.8961231105126,2725160.9421113012,0.11636960188575533,0.8314734468792423,0.02019892446528145
OPT,8,n-Octane[0.49]&EthylBenzene[0.51],mixture,n-Octane,EthylBenzene,0.49,589.3791107556841,2984988.960103303,0.11460115021944872,0.9187579311572185,0.029936047984860173
OPT,9,n-Hexane[0.50]&n-Nonane[0.50],mixture,n-Hexane,n-Nonane,0.5,575.136230046875,3000735.950496838,0.02927297996895016,0.20227771863547744,0.08948037789948518
OPT,10,Toluene[0.49]&p-Xylene[0.51],mixture,Toluene,p-Xylene,0.49,605.8334517487185,3881778.6406049686,0.12956141114192588,1.409541771301388,0.03550299919633366
OPT,11,o-Xylene[0.50]&Dichloroethane[0.50],mixture,o-Xylene,Dichloroethane,0.5,595.9295,4552329.126399648,0.12275016563115848,1.9815212199453753,0.06903708650664489
OPT,12,Benzene[0.49]&o-Xylene[0.51],mixture,Benzene,o-Xylene,0.49,606.5434976002671,4697709.154995108,0.10013509155605971,1.6214575273897451,0.11659025874772815
OPT,13,R365MFC[0.50]&Ethanol[0.50],mixture,R365MFC,Ethanol,0.5,487.35622827823636,4294694.20644316,-0.05,-1.0,-1.0
OPT,14,R365MFC[0.49]&Isohexane[0.51],mixture,R365MFC,Isohexane,0.49,479.227,3489707.593873399,0.11084122276936481,10.390702049743249,0.6912457482121348
OPT,15,HeavyWater[0.47]&R123[0.53],mixture,HeavyWater,R123,0.47000000000000003,544.72852,8494083.435040519,0.061527678660135095,6.788167401075255,1.8369648417190747
OPT,16,R21[0.50]&1-Butene[0.50],mixture,R21,1-Butene,0.5,435.385,4902402.566785707,0.11311428729462081,31.29350230064515,3.439313436868546
OPT,17,EthyleneOxide[0.50]&R245ca[0.50],mixture,EthyleneOxide,R245ca,0.5,458.245,5343645.882512631,0.11827459268081003,22.471921903460114,1.892498933634177
OPT,18,Water[0.50]&MethylOleate[0.50],mixture,Water,MethylOleate,0.5,714.548,5378413.526136344,-0.05,-1.0,-1.0
OPT,19,n-Decane[0.50]&Benzene[0.50],mixture,n-Decane,Benzene,0.5,677.4614215624999,5389355.1961357165,0.07595165852488431,0.8500875405187569,0.08349560111220478
OPT,20,R40[0.50]&R1233zd(E)[0.50],mixture,R40,R1233zd(E),0.5,427.95000000000005,4791086.799664566,0.11335414531493836,36.3197343145331,3.4489449165085015
OPT,21,n-Butane[0.50]&R1233zd(E)[0.50],mixture,n-Butane,R1233zd(E),0.5,432.3625,4470249.552874594,0.105994078261862,29.152507577075443,3.0417647640318783
OPT,22,MM[0.49]&MD4M[0.51],mixture,MM,MD4M,0.49,587.2950000000001,1108398.4664369216,-0.05,-1.0,-1.0
OPT,23,cis-2-Butene[0.49]&IsoButene[0.51],mixture,cis-2-Butene,IsoButene,0.49,426.74339999999995,4162132.6157209305,0.10963088820317349,30.701712220587936,3.4820638345482875
OPT,24,1-Butene[0.50]&R40[0.50],mixture,1-Butene,R40,0.5,417.795,5383731.8699113345,0.10509042717225231,43.59391830574537,5.6321784284047505
OPT,25,MethylLinoleate[0.50]&MethylOleate[0.50],mixture,MethylLinoleate,MethylOleate,0.5,777.1715667987501,1310510.8479286188,-0.05,-1.0,-1.0
