phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,m-Xylene[0.49]&DiethylEther[0.51],mixture,m-Xylene,DiethylEther,0.49,540.2931,3742355.6203920636,0.06869867648269867,2.519830360114092,0.44026719918883866,1.0
INIT,2,D6[0.49]&R113[0.51],mixture,D6,R113,0.49,564.9093,1384315.852022172,-0.05,-1.0,-1.0,2.0
INIT,3,Benzene[0.50]&n-Butane[0.50],mixture,Benzene,n-Butane,0.5,504.0504258359375,5205567.16568615,0.09534999296556416,10.876263545612302,1.4246266662120564,3.0
INIT,4,D5[0.50]&MD2M[0.50],mixture,D5,MD2M,0.5,608.8499999999999,1148049.8589070677,-0.05,-1.0,-1.0,4.0
INIT,5,R21[0.50]&EthylBenzene[0.50],mixture,R21,EthylBenzene,0.5,534.3,4390764.509209684,0.02097374880546237,1.8706227031955138,1.1894711638160274,5.0
OPT,1,Benzene[0.31]&DiethylEther[0.69],mixture,Benzene,DiethylEther,0.31,500.3736568983725,4286480.403245678,0.07745140559696374,10.331559252457645,2.2598136886860978,6.0
OPT,2,Benzene[0.29]&DiethylEther[0.71],mixture,Benzene,DiethylEther,0.29,498.3384591993944,4252660.696051222,0.12129269509143753,10.422012923718045,0.6182806830233697,7.0
OPT,3,Benzene[0.50]&DiethylEther[0.50],mixture,Benzene,DiethylEther,0.5,518.9810681640624,4562857.98070498,0.1034284021082503,8.485221038371956,0.8877079841024319,8.0
OPT,4,Benzene[0.09]&HeavyWater[0.91],mixture,Benzene,HeavyWater,0.09,636.48257,24471106.580805503,-0.05,-1.0,-1.0,9.0
OPT,5,Benzene[0.47]&n-Butane[0.53],mixture,Benzene,n-Butane,0.47000000000000003,499.844929103814,5168425.235098867,0.09644776982692174,11.446437228134194,1.4777968283334624,10.0
OPT,6,Benzene[0.27]&DiethylEther[0.73],mixture,Benzene,DiethylEther,0.27,496.28725264351283,4217888.65791641,0.1047746754351489,10.169685684358539,1.0287462467173512,11.0
OPT,7,Benzene[0.14]&n-Butane[0.86],mixture,Benzene,n-Butane,0.14,449.3261296853331,4357114.990866606,0.10934402821580587,24.162481807812757,2.560667238593626,12.0
OPT,8,Benzene[0.23]&n-Butane[0.77],mixture,Benzene,n-Butane,0.23,463.88135308898114,4649831.4211911885,0.08066846045873868,13.446277709758915,2.940620590229241,13.0
OPT,9,Benzene[0.25]&n-Butane[0.75],mixture,Benzene,n-Butane,0.25,467.0311414074097,4707738.751739668,0.10886959258672024,18.41198934281033,1.9008039929069807,14.0
OPT,10,Benzene[0.34]&n-Butane[0.66],mixture,Benzene,n-Butane,0.34,480.86017100858066,4935794.378256456,0.10266581024762249,14.831400865631812,1.7343732995536933,15.0
OPT,11,Benzene[0.33]&n-Butane[0.67],mixture,Benzene,n-Butane,0.33,479.3509381968893,4913117.38946547,0.10361740102376178,15.199961799499679,1.7408436867770427,16.0
OPT,12,Benzene[0.32]&n-Butane[0.68],mixture,Benzene,n-Butane,0.32,477.8349053113719,4889768.213296917,0.10038062250564074,15.45354628266541,1.946775167505407,17.0
OPT,13,Benzene[0.21]&DiethylEther[0.79],mixture,Benzene,DiethylEther,0.21,490.0323310451105,4107690.7368708607,0.1250336098836787,11.219585924330007,0.5894443287910675,18.0
OPT,14,Benzene[0.40]&n-Butane[0.60],mixture,Benzene,n-Butane,0.4,489.77139626257923,5057595.689059371,0.0997270491323139,13.114709587186892,1.6078820314899422,19.0
OPT,15,Benzene[0.41]&n-Butane[0.59],mixture,Benzene,n-Butane,0.41000000000000003,491.23218283588676,5075499.046057035,0.0973115541568004,12.869132911701355,1.6778411533872442,20.0
